# base + TSP 微调 配对逐案
arm,k,n_src,T,dist,meas,switch,clear,fail,full,coverage,supplement,on_way,queue_clear,homing,queue_homing,on_way_homing,recovery
+Oropt+δ=500,134,10,4190.6,16098,155,146,10,0,1,2125.9,679.6,235.2,1149.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,135,16,3938.9,15790,117,110,18,2,1,1691.9,300.9,429.1,1489.1,0.0,14.0,14.0,0.0
+Oropt+δ=500,136,15,3766.3,14122,144,138,18,3,1,1913.3,0.0,415.7,1395.3,0.0,28.0,14.0,0.0
+Oropt+δ=500,137,13,3932.4,15212,139,130,13,0,1,1806.7,0.0,446.3,1679.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,138,15,4406.3,17577,137,128,16,1,1,1728.7,401.9,603.3,1658.4,0.0,14.0,0.0,0.0
+Oropt+δ=500,139,11,4027.3,15466,148,139,11,0,1,1974.2,0.0,454.9,1598.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,140,16,4214.5,17293,113,108,17,1,1,1581.6,0.0,738.8,1880.1,0.0,0.0,14.0,0.0
+Oropt+δ=500,141,10,3291.8,11394,162,153,10,0,1,2007.6,0.0,571.2,712.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,142,15,3736.1,14391,131,125,16,1,1,1654.0,252.9,847.6,967.6,0.0,0.0,14.0,0.0
+Oropt+δ=500,143,16,4663.3,19297,120,112,20,4,1,1804.4,388.3,387.7,2030.7,0.0,28.0,24.1,0.0
+Oropt+δ=500,144,14,4247.1,16560,145,137,15,1,1,1913.5,0.0,502.6,1816.9,0.0,14.0,0.0,0.0
+Oropt+δ=500,145,10,3837.1,14560,147,140,10,0,1,1985.0,0.0,408.2,1443.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,146,13,4328.6,17253,136,130,14,1,1,1779.3,488.8,697.8,1348.7,0.0,14.0,0.0,0.0
+Oropt+δ=500,147,16,4346.7,17248,137,129,17,1,1,1980.7,427.6,444.2,1480.2,0.0,14.0,0.0,0.0
+Oropt+δ=500,148,10,3410.2,12431,147,139,10,0,1,1882.0,0.0,456.0,1072.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,149,15,4302.8,17454,123,119,16,1,1,1585.9,476.6,721.6,1504.7,0.0,0.0,14.0,0.0
+Oropt+δ=500,150,14,4184.9,16774,128,120,14,0,1,1969.5,0.0,401.3,1814.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,151,14,3780.0,14020,152,143,15,1,1,2058.2,0.0,276.3,1431.6,0.0,14.0,0.0,0.0
+Oropt+δ=500,152,12,3835.6,14718,140,132,12,0,1,1914.1,130.6,398.5,1392.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,153,10,4012.2,15141,157,149,10,0,1,2112.1,0.0,235.9,1664.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,154,13,3853.3,14582,146,139,14,1,1,1903.4,123.4,578.3,1234.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,155,16,4091.0,16345,125,117,16,0,1,1660.5,0.0,637.6,1792.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,156,14,3579.1,13546,134,127,15,1,1,1618.1,129.3,800.6,1018.2,0.0,0.0,13.0,0.0
+Oropt+δ=500,157,15,4744.7,19194,140,131,15,0,1,2070.1,502.8,367.5,1804.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,158,11,3274.1,12121,134,125,11,0,1,1751.0,0.0,654.0,869.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,159,13,4081.7,15948,138,131,15,2,1,1742.9,462.1,509.8,1338.8,0.0,14.0,14.0,0.0
+Oropt+δ=500,160,10,3506.0,12610,157,149,10,0,1,2082.0,0.0,438.0,986.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,161,16,3952.7,15788,120,115,16,0,1,1488.9,0.0,898.2,1565.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,162,11,3196.8,11799,131,124,12,1,1,1744.8,0.0,567.4,870.6,0.0,14.0,0.0,0.0
+Oropt+δ=500,163,13,4018.1,15410,146,138,14,1,1,1941.5,146.0,244.6,1672.0,0.0,14.0,0.0,0.0
+Oropt+δ=500,164,13,4379.7,17118,149,140,15,2,1,1805.0,289.2,500.6,1756.9,0.0,28.0,0.0,0.0
+Oropt+δ=500,165,12,3438.9,12570,145,137,13,1,1,1736.7,0.0,652.8,1035.5,0.0,0.0,14.0,0.0
+Oropt+δ=500,166,11,3450.8,12714,142,134,14,3,1,1895.5,0.0,370.1,1143.2,0.0,42.0,0.0,0.0
+Oropt+δ=500,167,13,3880.4,14657,147,140,16,3,1,1791.6,0.0,614.1,1432.8,0.0,28.0,14.0,0.0
+Oropt+δ=500,168,16,4378.3,17802,124,115,17,1,1,1649.2,0.0,838.3,1876.9,0.0,14.0,0.0,0.0
+Oropt+δ=500,169,14,3891.3,14991,138,130,15,1,1,1756.7,0.0,650.5,1470.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,170,15,4150.2,16416,133,124,16,1,1,1759.3,0.0,604.7,1772.2,0.0,14.0,0.0,0.0
+Oropt+δ=500,171,10,4141.1,16211,143,134,10,0,1,2004.1,178.7,340.5,1617.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,172,13,4304.8,16714,151,142,13,0,1,1988.9,0.0,440.1,1875.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,173,13,3995.4,15132,151,143,15,2,1,1864.1,0.0,537.8,1565.5,0.0,14.0,14.0,0.0
+Oropt+δ=500,174,16,4442.9,17634,139,132,19,3,1,1601.9,490.9,803.6,1504.5,0.0,14.0,28.0,0.0
+Oropt+δ=500,175,15,3999.4,16077,119,111,16,1,1,1659.8,0.0,831.3,1494.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,176,16,4138.0,16465,128,119,18,2,1,1724.7,0.0,744.0,1642.3,0.0,27.0,0.0,0.0
+Oropt+δ=500,177,15,4502.4,18022,138,130,16,1,1,1703.2,481.7,624.5,1680.0,0.0,0.0,13.0,0.0
+Oropt+δ=500,178,14,4067.5,15943,135,128,16,2,1,1702.8,0.0,947.9,1392.7,0.0,0.0,24.1,0.0
+Oropt+δ=500,179,16,3595.3,14252,112,105,16,0,1,1683.4,0.0,565.3,1346.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,180,11,4278.1,16735,147,138,12,1,1,1719.0,292.8,590.0,1662.3,0.0,14.0,0.0,0.0
+Oropt+δ=500,181,12,4443.7,17693,141,134,14,2,1,1933.5,383.0,379.5,1719.7,0.0,28.0,0.0,0.0
+Oropt+δ=500,182,14,4074.4,16192,129,121,14,0,1,1797.5,0.0,634.0,1642.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,183,16,4095.4,16167,131,124,17,1,1,1612.1,0.0,1079.2,1390.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,184,13,4315.4,16662,154,145,14,1,1,2017.1,0.0,326.4,1957.9,0.0,14.0,0.0,0.0
+Oropt+δ=500,185,13,4098.6,15413,159,150,15,2,1,2002.0,0.0,366.0,1702.6,0.0,28.0,0.0,0.0
+Oropt+δ=500,186,15,4207.8,16784,130,123,16,1,1,1770.9,120.5,652.2,1650.3,0.0,0.0,14.0,0.0
+Oropt+δ=500,187,12,4231.3,16636,142,134,12,0,1,1847.3,116.0,472.2,1795.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,188,14,4486.0,17745,146,137,14,0,1,1820.1,324.9,611.7,1729.3,0.0,0.0,0.0,0.0
+Oropt+δ=500,189,15,4148.8,16034,145,139,16,1,1,2099.1,0.0,349.0,1686.6,0.0,0.0,14.0,0.0
+Oropt+δ=500,190,11,4083.6,15498,155,145,14,3,1,2001.6,0.0,396.1,1647.7,0.0,38.1,0.0,0.0
+Oropt+δ=500,191,13,3900.1,14805,146,138,15,2,1,1940.8,0.0,439.3,1491.9,0.0,14.0,14.0,0.0
+Oropt+δ=500,192,14,3830.8,14914,131,123,14,0,1,1462.6,0.0,1058.3,1309.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,193,12,4081.3,15726,147,138,13,1,1,1839.7,0.0,517.7,1709.9,0.0,14.0,0.0,0.0
+Oropt+δ=500,194,11,3643.2,13236,157,150,13,2,1,2104.4,0.0,334.9,1175.9,0.0,0.0,28.0,0.0
+Oropt+δ=500,195,11,3848.5,14448,151,143,13,2,1,2098.9,0.0,113.3,1608.3,0.0,28.0,0.0,0.0
+Oropt+δ=500,196,16,4342.5,17733,120,113,17,1,1,1676.3,465.9,425.7,1760.6,0.0,0.0,14.0,0.0
+Oropt+δ=500,197,14,3619.1,14190,120,111,14,0,1,1723.4,0.0,594.9,1300.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,198,16,4182.3,16406,138,131,16,0,1,1777.0,118.7,564.5,1722.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,199,13,4008.4,15147,153,146,14,1,1,1967.5,0.0,475.8,1551.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,200,13,3835.5,14862,134,128,13,0,1,1840.4,0.0,537.7,1457.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,201,16,3845.9,14959,129,123,18,2,1,1671.2,0.0,533.8,1612.8,0.0,14.0,14.0,0.0
+Oropt+δ=500,202,10,3165.6,11078,150,144,12,2,1,1813.6,0.0,767.8,556.1,0.0,0.0,28.0,0.0
+Oropt+δ=500,203,10,3476.6,12493,155,147,12,2,1,2100.0,0.0,290.4,1058.2,0.0,14.0,14.0,0.0
+Oropt+δ=500,204,13,3780.6,14658,132,124,13,0,1,1700.5,0.0,691.6,1388.5,0.0,0.0,0.0,0.0
+Oropt+δ=500,205,14,4335.8,16889,149,140,15,1,1,1903.8,146.0,396.3,1875.6,0.0,14.0,0.0,0.0
+Oropt+δ=500,206,15,4043.3,15806,135,126,17,2,1,1563.7,0.0,933.9,1517.7,0.0,28.0,0.0,0.0
+Oropt+δ=500,207,12,3705.6,14003,142,135,12,0,1,1711.0,0.0,663.6,1331.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,208,11,3993.5,15438,142,135,13,2,1,1890.2,421.7,677.4,977.4,0.0,13.0,14.0,0.0
+Oropt+δ=500,209,16,3854.0,15150,125,119,16,0,1,1442.3,0.0,837.3,1574.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,210,11,3502.2,13336,130,121,14,3,1,1699.0,0.0,820.1,945.0,0.0,14.0,24.1,0.0
+Oropt+δ=500,211,16,4045.2,16131,123,115,19,3,1,1599.4,0.0,654.0,1749.8,0.0,28.0,14.0,0.0
+Oropt+δ=500,212,11,4024.6,15033,162,153,11,0,1,2136.1,111.9,182.7,1593.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,213,16,4071.0,16060,130,123,18,2,1,1942.2,0.0,134.2,1966.6,0.0,28.0,0.0,0.0
+Oropt+δ=500,214,10,3911.4,14672,156,147,10,0,1,2187.5,0.0,147.1,1576.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,215,16,4101.6,16173,132,124,17,1,1,1938.8,0.0,245.7,1903.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,216,15,4337.1,17715,121,114,15,0,1,1685.7,452.3,655.4,1543.7,0.0,0.0,0.0,0.0
+Oropt+δ=500,217,13,3864.8,14949,136,127,14,1,1,1572.8,0.0,691.3,1586.6,0.0,14.0,0.0,0.0
+Oropt+δ=500,218,12,3667.7,13638,148,140,12,0,1,1697.0,0.0,604.9,1365.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,219,10,3218.9,11754,137,130,11,1,1,1896.5,0.0,275.8,1032.5,0.0,0.0,14.0,0.0
+Oropt+δ=500,220,15,3729.6,14118,140,131,15,0,1,1797.4,0.0,491.2,1441.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,221,13,4354.6,17453,134,126,14,1,1,1631.5,290.0,599.1,1820.0,0.0,14.0,0.0,0.0
+Oropt+δ=500,222,16,4138.9,16470,127,121,19,3,1,1722.6,0.0,629.0,1745.3,0.0,28.0,14.0,0.0
+Oropt+δ=500,223,14,4113.0,15765,149,142,15,1,1,1857.5,0.0,510.4,1731.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,224,11,3161.8,11199,144,138,14,3,1,1903.0,0.0,603.8,613.1,0.0,14.0,28.0,0.0
+Oropt+δ=500,225,13,3692.0,14110,135,127,14,1,1,1809.7,0.0,614.6,1254.7,0.0,13.0,0.0,0.0
+Oropt+δ=500,226,12,3406.0,12295,148,144,13,1,1,1755.7,0.0,654.1,982.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,227,13,4638.4,18697,140,131,14,1,1,1929.6,543.1,406.2,1745.6,0.0,14.0,0.0,0.0
+Oropt+δ=500,228,11,3778.6,14128,150,142,13,2,1,1905.1,0.0,559.9,1285.5,0.0,14.0,14.0,0.0
+Oropt+δ=500,229,16,3758.5,14543,128,121,19,3,1,1466.9,0.0,842.1,1407.6,0.0,14.0,28.0,0.0
+Oropt+δ=500,230,16,4156.8,16629,126,118,17,1,1,1978.3,0.0,241.8,1922.6,0.0,0.0,14.0,0.0
+Oropt+δ=500,231,11,4296.6,16663,153,144,11,0,1,1928.7,146.0,487.7,1734.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,232,12,4025.4,15532,144,136,13,1,1,2177.3,0.0,228.9,1606.2,0.0,0.0,13.0,0.0
+Oropt+δ=500,233,11,3594.9,13509,141,133,11,0,1,1840.8,0.0,487.2,1266.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,234,15,4183.9,16524,134,125,18,3,1,1648.2,0.0,632.5,1865.1,0.0,38.1,0.0,0.0
+Oropt+δ=500,235,15,4192.0,16060,150,143,19,4,1,1719.7,0.0,674.7,1742.6,0.0,28.0,27.0,0.0
+Oropt+δ=500,236,11,3934.4,15157,142,135,12,1,1,1942.2,475.3,258.6,1244.2,0.0,14.0,0.0,0.0
+Oropt+δ=500,237,11,3233.5,11798,138,129,11,0,1,1788.1,0.0,589.1,856.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,238,12,4877.9,19635,150,141,12,0,1,2193.9,492.2,146.8,2045.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,239,10,3135.8,11124,143,137,13,3,1,1838.2,0.0,726.9,532.6,0.0,0.0,38.1,0.0
+Oropt+δ=500,240,16,3833.3,14841,131,124,18,2,1,1571.8,0.0,786.1,1447.4,0.0,0.0,28.0,0.0
+Oropt+δ=500,241,16,4347.8,17689,121,116,19,3,1,1428.5,0.0,947.3,1929.9,0.0,0.0,42.0,0.0
+Oropt+δ=500,242,12,4144.8,15934,151,143,12,0,1,1996.2,0.0,299.1,1849.5,0.0,0.0,0.0,0.0
+Oropt+δ=500,243,13,4259.5,16483,151,143,13,0,1,1987.6,478.5,264.9,1528.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,244,10,4465.5,17382,158,149,10,0,1,2130.2,467.6,158.9,1708.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,245,15,5455.5,22307,154,146,16,1,1,1795.1,1210.6,548.9,1886.9,0.0,0.0,14.0,0.0
+Oropt+δ=500,246,15,3721.8,14554,124,116,15,0,1,1545.3,0.0,1016.6,1159.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,247,10,3634.3,13226,158,149,10,0,1,1944.2,0.0,401.2,1288.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,248,14,4179.1,16180,147,138,14,0,1,1888.3,298.1,464.6,1528.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,249,12,3152.4,11702,125,118,15,3,1,1544.8,0.0,850.9,719.5,0.0,0.0,37.1,0.0
+Oropt+δ=500,250,12,4532.5,17827,152,144,13,1,1,1947.6,409.6,422.7,1738.5,0.0,14.0,0.0,0.0
+Oropt+δ=500,251,16,3687.6,14888,106,97,17,1,1,1653.1,0.0,413.8,1606.8,0.0,14.0,0.0,0.0
+Oropt+δ=500,252,11,3390.0,12730,132,126,12,1,1,1694.5,0.0,603.0,1078.5,0.0,0.0,14.0,0.0
+Oropt+δ=500,253,15,4317.5,17508,124,118,16,1,1,1725.0,287.5,700.3,1590.7,0.0,14.0,0.0,0.0
+Oropt+δ=500,254,13,4041.4,15497,147,139,14,1,1,1933.2,0.0,469.8,1624.4,0.0,14.0,0.0,0.0
+Oropt+δ=500,255,11,3666.3,13872,141,132,11,0,1,1883.9,0.0,577.4,1205.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,256,10,3750.1,14131,147,139,10,0,1,1828.6,0.0,763.6,1158.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,257,14,4030.6,15758,135,128,16,2,1,1746.1,0.0,579.2,1677.2,0.0,0.0,28.0,0.0
+Oropt+δ=500,258,16,4447.8,17329,150,143,19,3,1,1789.3,146.0,579.5,1891.0,0.0,14.0,28.0,0.0
+Oropt+δ=500,259,10,4078.2,15941,141,132,11,1,1,1917.9,286.1,326.4,1533.8,0.0,14.0,0.0,0.0
+Oropt+δ=500,260,10,4055.6,15583,149,141,11,1,1,2071.1,0.0,231.8,1738.7,0.0,14.0,0.0,0.0
+Oropt+δ=500,261,10,3761.6,14068,150,142,12,2,1,1914.4,0.0,539.3,1280.0,0.0,14.0,14.0,0.0
+Oropt+δ=500,262,12,3759.8,14594,131,123,13,1,1,1766.6,0.0,703.2,1276.0,0.0,14.0,0.0,0.0
+Oropt+δ=500,263,13,3999.5,15702,133,126,14,1,1,1698.4,0.0,749.7,1537.3,0.0,0.0,14.0,0.0
+Oropt+δ=500,264,14,4451.3,17837,137,129,14,0,1,1729.8,398.1,542.2,1781.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,265,13,4108.8,16344,130,122,14,1,1,1728.4,313.8,736.4,1316.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,266,16,4256.7,17424,115,111,18,2,1,1694.3,412.2,460.9,1661.4,0.0,0.0,28.0,0.0
+Oropt+δ=500,267,14,3913.1,15070,139,131,15,1,1,1857.3,0.0,616.0,1426.8,0.0,0.0,13.0,0.0
+Oropt+δ=500,268,15,3277.9,12715,111,105,15,0,1,1375.7,130.4,947.2,824.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,269,16,4112.0,16585,120,112,17,1,1,1599.8,0.0,609.4,1888.8,0.0,14.0,0.0,0.0
+Oropt+δ=500,270,14,4215.5,16748,133,125,16,2,1,1594.1,0.0,764.0,1829.4,0.0,14.0,14.0,0.0
+Oropt+δ=500,271,15,3858.6,15188,125,118,16,1,1,1560.9,0.0,908.1,1376.6,0.0,13.0,0.0,0.0
+Oropt+δ=500,272,16,4553.4,18582,127,119,17,1,1,1745.9,0.0,619.1,2174.4,0.0,14.0,0.0,0.0
+Oropt+δ=500,273,12,4225.8,16659,140,134,12,0,1,1849.9,146.0,427.3,1802.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,274,14,4435.5,17357,150,141,15,1,1,1874.3,0.0,539.7,2007.4,0.0,14.0,0.0,0.0
+Oropt+δ=500,275,16,4031.3,16087,123,116,17,1,1,1723.8,0.0,499.7,1793.9,0.0,14.0,0.0,0.0
+Oropt+δ=500,276,14,5076.5,20487,151,145,17,3,1,2024.4,734.9,371.3,1903.8,0.0,28.0,14.0,0.0
+Oropt+δ=500,277,10,3587.5,13228,150,142,10,0,1,1944.8,285.4,502.0,855.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,278,15,3920.9,15354,129,121,18,3,1,1802.2,0.0,447.7,1629.9,0.0,27.0,14.0,0.0
+Oropt+δ=500,279,16,4305.3,17081,136,129,16,0,1,1896.2,0.0,592.0,1817.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,280,10,3933.0,15015,148,140,10,0,1,1933.5,0.0,335.8,1663.7,0.0,0.0,0.0,0.0
+Oropt+δ=500,281,13,4016.2,15596,139,131,15,2,1,1703.9,0.0,862.3,1423.1,0.0,0.0,27.0,0.0
+Oropt+δ=500,282,13,3912.6,14608,155,148,14,1,1,1907.6,199.9,657.8,1133.3,0.0,14.0,0.0,0.0
+Oropt+δ=500,283,13,4012.7,15524,141,135,14,1,1,1806.3,0.0,506.8,1685.6,0.0,0.0,14.0,0.0
+Oropt+δ=500,284,11,3748.2,13631,162,154,12,1,1,1995.2,0.0,367.8,1371.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,285,15,4357.5,17617,127,118,17,2,1,1703.2,289.7,514.3,1822.2,0.0,28.0,0.0,0.0
+Oropt+δ=500,286,13,3901.5,15088,136,127,17,4,1,1803.3,0.0,461.4,1580.9,0.0,56.0,0.0,0.0
+Oropt+δ=500,287,11,3966.6,14883,156,149,13,2,1,2123.3,0.0,110.7,1704.6,0.0,28.0,0.0,0.0
+Oropt+δ=500,288,11,4565.6,17943,155,147,11,0,1,2154.0,415.7,81.8,1914.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,289,14,4095.3,15817,145,137,14,0,1,2003.2,0.0,249.2,1843.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,290,16,3872.5,15357,120,112,19,3,1,1554.3,0.0,602.4,1674.7,0.0,28.0,13.0,0.0
+Oropt+δ=500,291,10,3464.0,12740,145,138,11,1,1,1681.6,0.0,819.3,949.1,0.0,0.0,14.0,0.0
+Oropt+δ=500,292,13,4130.2,16246,137,128,14,1,1,1814.1,0.0,529.8,1772.4,0.0,14.0,0.0,0.0
+Oropt+δ=500,293,10,2912.4,10267,136,129,10,0,1,1657.3,0.0,746.2,508.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,294,12,3976.3,15256,144,136,15,3,1,1858.6,0.0,530.8,1544.9,0.0,28.0,14.0,0.0
+Oropt+δ=500,295,16,3984.5,15937,121,112,16,0,1,1483.0,0.0,1058.2,1443.3,0.0,0.0,0.0,0.0
+Oropt+δ=500,296,16,4316.3,16906,142,136,19,3,1,1985.4,0.0,210.9,2078.0,0.0,14.0,28.0,0.0
+Oropt+δ=500,297,12,4149.0,16060,147,139,13,1,1,1997.3,229.3,415.2,1493.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,298,14,4090.9,16069,136,127,14,0,1,1822.4,271.3,506.1,1491.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,299,12,3772.7,14158,148,141,12,0,1,1936.4,0.0,472.7,1363.5,0.0,0.0,0.0,0.0
