# n=8 半径扫描: 逐案
arm,r,margin_m,k,n_src,T,dist,meas,fail,full
n=8 r=1060,1060.0,84.5,9,14,4241.0,16055,161,1,1
n=8 r=1060,1060.0,84.5,9,11,3731.4,13357,169,0,1
n=8 r=1060,1060.0,84.5,9,13,4135.5,15057,178,0,1
n=8 r=1060,1060.0,84.5,9,10,4116.7,15504,162,1,1
n=8 r=1060,1060.0,84.5,9,12,4056.1,14940,169,1,1
n=8 r=1060,1060.0,84.5,9,11,4138.3,15391,169,0,1
n=8 r=1060,1060.0,84.5,9,13,4216.0,15710,169,1,1
n=8 r=1060,1060.0,84.5,9,14,3844.4,14322,153,0,1
n=8 r=1060,1060.0,84.5,9,12,4347.7,16114,179,0,1
n=8 r=1060,1060.0,84.5,9,10,4674.3,18091,169,0,1
n=8 r=1060,1060.0,84.5,9,16,4641.5,17662,172,2,1
n=8 r=1060,1060.0,84.5,9,14,3799.3,13992,156,1,1
n=8 r=1060,1060.0,84.5,9,11,4203.7,15643,170,3,1
n=8 r=1060,1060.0,84.5,9,14,3888.2,14396,158,0,1
n=8 r=1060,1060.0,84.5,9,11,4023.2,15266,154,0,1
n=8 r=1060,1060.0,84.5,9,16,4326.2,16176,169,2,1
n=8 r=1060,1060.0,84.5,9,15,4060.0,15235,157,1,1
n=8 r=1060,1060.0,84.5,9,14,4187.6,15323,177,0,1
n=8 r=1060,1060.0,84.5,9,11,4308.2,16521,159,1,1
n=8 r=1060,1060.0,84.5,9,11,4013.7,14733,170,0,1
n=8 r=1060,1060.0,84.5,9,15,4058.3,15187,158,2,1
n=8 r=1060,1060.0,84.5,9,13,4589.8,17479,173,0,1
n=8 r=1060,1060.0,84.5,9,14,4376.6,16693,162,1,1
n=8 r=1060,1060.0,84.5,9,16,4505.8,17074,170,0,1
n=8 r=1060,1060.0,84.5,9,11,3706.5,13473,161,0,1
n=8 r=1060,1060.0,84.5,9,11,4064.5,14963,171,0,1
n=8 r=1060,1060.0,84.5,9,15,4574.4,17817,157,1,1
n=8 r=1060,1060.0,84.5,9,13,3646.8,13064,163,0,1
n=8 r=1060,1060.0,84.5,9,14,4527.4,17092,174,1,1
n=8 r=1060,1060.0,84.5,9,11,4040.2,14806,171,2,1
n=8 r=1060,1060.0,84.5,9,11,3582.8,12404,176,0,1
n=8 r=1060,1060.0,84.5,9,10,3963.0,14550,168,1,1
n=8 r=1060,1060.0,84.5,9,14,4186.4,15647,165,2,1
n=8 r=1060,1060.0,84.5,9,13,3894.3,14401,159,1,1
n=8 r=1060,1060.0,84.5,9,15,3759.0,13895,151,2,1
n=8 r=1060,1060.0,84.5,9,12,4031.5,14802,170,0,1
n=8 r=1060,1060.0,84.5,9,16,4476.3,17256,159,0,1
n=8 r=1060,1060.0,84.5,9,10,3632.2,12976,166,0,1
n=8 r=1060,1060.0,84.5,9,13,4111.3,15027,175,0,1
n=8 r=1060,1060.0,84.5,9,16,4204.3,15656,166,2,1
n=8 r=1060,1060.0,84.5,9,10,3708.8,13364,164,3,1
n=8 r=1060,1060.0,84.5,9,10,4130.5,15507,164,1,1
n=8 r=1060,1060.0,84.5,9,14,4177.7,15963,154,0,1
n=8 r=1060,1060.0,84.5,9,15,4500.8,17194,165,2,1
n=8 r=1060,1060.0,84.5,9,11,3816.2,13886,165,1,1
n=8 r=1060,1060.0,84.5,9,13,4873.6,19168,164,0,1
n=8 r=1060,1060.0,84.5,9,15,3972.3,14592,164,1,1
n=8 r=1060,1060.0,84.5,9,12,4064.6,15003,168,1,1
n=8 r=1060,1060.0,84.5,9,16,4102.0,15650,149,2,1
n=8 r=1060,1060.0,84.5,9,11,5128.8,20194,174,0,1
n=8 r=1060,1060.0,84.5,9,10,3759.8,13464,170,2,1
n=8 r=1060,1060.0,84.5,9,15,4132.5,15248,169,1,1
n=8 r=1060,1060.0,84.5,9,15,3672.7,13264,159,0,1
n=8 r=1060,1060.0,84.5,9,16,4074.1,15006,167,0,1
n=8 r=1060,1060.0,84.5,9,16,4888.0,19375,157,0,1
n=8 r=1060,1060.0,84.5,9,11,3864.6,13873,174,0,1
n=8 r=1060,1060.0,84.5,9,13,4172.2,15941,154,1,1
n=8 r=1060,1060.0,84.5,9,16,4620.6,18073,155,2,1
n=8 r=1060,1060.0,84.5,9,10,4329.9,16284,172,0,1
n=8 r=1060,1060.0,84.5,9,10,4185.5,15472,175,0,1
n=8 r=1060,1060.0,84.5,9,11,4104.5,15237,168,1,1
n=8 r=1060,1060.0,84.5,9,13,3907.6,14198,168,1,1
n=8 r=1060,1060.0,84.5,9,13,4570.4,17367,173,1,1
n=8 r=1060,1060.0,84.5,9,13,4372.8,16704,161,3,1
n=8 r=1060,1060.0,84.5,9,16,4293.0,16280,161,0,1
n=8 r=1060,1060.0,84.5,9,16,4947.0,19285,168,3,1
n=8 r=1060,1060.0,84.5,9,10,3767.3,13501,171,0,1
n=8 r=1060,1060.0,84.5,9,10,3904.3,14351,165,1,1
n=8 r=1060,1060.0,84.5,9,11,3577.9,12869,159,1,1
n=8 r=1060,1060.0,84.5,9,10,4192.1,15620,170,2,1
n=8 r=1060,1060.0,84.5,9,16,4064.3,15116,160,3,1
n=8 r=1060,1060.0,84.5,9,12,3886.1,14185,164,5,1
n=8 r=1060,1060.0,84.5,9,12,3960.8,14449,170,0,1
n=8 r=1060,1060.0,84.5,9,14,4515.6,17443,160,2,1
n=8 r=1060,1060.0,84.5,9,14,4339.4,16052,178,0,1
n=8 r=1060,1060.0,84.5,9,15,4924.7,19383,163,1,1
n=8 r=1060,1060.0,84.5,9,16,4312.6,16478,156,3,1
n=8 r=1060,1060.0,84.5,9,14,4098.7,15354,161,0,1
n=8 r=1060,1060.0,84.5,9,15,4830.4,18827,166,1,1
n=8 r=1060,1060.0,84.5,9,14,3842.1,13730,172,1,1
n=8 r=1060,1060.0,84.5,9,12,4508.7,16963,177,1,1
n=8 r=1060,1060.0,84.5,9,10,4162.8,15639,164,3,1
n=8 r=1060,1060.0,84.5,9,16,4453.8,16809,170,0,1
n=8 r=1060,1060.0,84.5,9,13,3913.1,14276,167,0,1
n=8 r=1060,1060.0,84.5,9,10,3545.7,12688,161,0,1
n=8 r=1060,1060.0,84.5,9,10,3699.2,13181,170,1,1
n=8 r=1060,1060.0,84.5,9,16,4488.9,17034,168,1,1
n=8 r=1060,1060.0,84.5,9,11,3525.0,12175,174,0,1
n=8 r=1060,1060.0,84.5,9,10,3594.7,12758,166,2,1
n=8 r=1060,1060.0,84.5,9,10,3658.6,13123,165,1,1
n=8 r=1060,1060.0,84.5,9,16,4095.8,15439,156,0,1
n=8 r=1060,1060.0,84.5,9,12,3951.3,14517,166,0,1
n=8 r=1060,1060.0,84.5,9,14,5064.5,19678,178,0,1
n=8 r=1060,1060.0,84.5,9,14,4158.0,15610,162,1,1
n=8 r=1060,1060.0,84.5,9,10,3690.8,13164,169,1,1
n=8 r=1060,1060.0,84.5,9,16,4420.2,16761,166,0,1
n=8 r=1060,1060.0,84.5,9,14,3984.7,14799,159,3,1
n=8 r=1060,1060.0,84.5,9,14,4683.8,17859,174,2,1
n=8 r=1060,1060.0,84.5,9,13,4129.6,15288,169,0,1
n=8 r=1060,1060.0,84.5,9,11,3583.7,12583,170,0,1
n=8 r=1060,1060.0,84.5,9,16,4032.1,15195,153,1,1
n=8 r=1060,1060.0,84.5,9,11,3780.1,13571,170,0,1
n=8 r=1060,1060.0,84.5,9,13,4319.1,16425,163,0,1
n=8 r=1060,1060.0,84.5,9,12,4080.7,15154,166,1,1
n=8 r=1060,1060.0,84.5,9,15,3487.3,12837,142,0,1
n=8 r=1060,1060.0,84.5,9,10,4099.9,15115,172,1,1
n=8 r=1060,1060.0,84.5,9,16,4662.0,17735,174,0,1
n=8 r=1060,1060.0,84.5,9,16,4374.6,16593,164,0,1
n=8 r=1060,1060.0,84.5,9,16,4258.2,16226,157,0,1
n=8 r=1060,1060.0,84.5,9,12,3959.6,14563,166,0,1
n=8 r=1060,1060.0,84.5,9,14,4072.4,15387,155,1,1
n=8 r=1060,1060.0,84.5,9,11,4078.3,15242,164,0,1
n=8 r=1060,1060.0,84.5,9,12,4316.1,16571,158,1,1
n=8 r=1060,1060.0,84.5,9,12,3868.7,13959,171,0,1
n=8 r=1060,1060.0,84.5,9,11,4045.8,14534,181,2,1
n=8 r=1060,1060.0,84.5,9,13,4095.2,15271,164,0,1
n=8 r=1060,1060.0,84.5,9,14,4235.2,16176,156,1,1
n=8 r=1060,1060.0,84.5,9,13,4271.9,15965,170,1,1
n=8 r=1060,1060.0,84.5,9,12,4185.9,15289,179,1,1
n=8 r=1060,1060.0,84.5,9,15,4344.6,16448,164,1,1
n=8 r=1060,1060.0,84.5,9,11,4171.6,15483,171,1,1
n=8 r=1060,1060.0,84.5,9,15,4377.5,16753,159,2,1
n=8 r=1060,1060.0,84.5,9,10,4112.1,14955,180,0,1
n=8 r=1060,1060.0,84.5,9,11,4166.5,15427,172,1,1
n=8 r=1060,1060.0,84.5,9,11,4622.3,17932,165,0,1
n=8 r=1060,1060.0,84.5,9,16,4901.0,19050,170,0,1
n=8 r=1060,1060.0,84.5,9,11,4707.6,18043,175,1,1
n=8 r=1060,1060.0,84.5,9,11,3700.5,13243,167,1,1
n=8 r=1060,1060.0,84.5,9,11,3899.5,14302,165,1,1
n=8 r=1060,1060.0,84.5,9,14,4482.0,17110,166,1,1
n=8 r=1060,1060.0,84.5,9,14,4286.9,16229,162,2,1
n=8 r=1060,1060.0,84.5,9,15,4698.8,18004,172,0,1
n=8 r=1060,1060.0,84.5,9,13,4620.7,17739,169,1,1
n=8 r=1060,1060.0,84.5,9,10,4390.1,16731,167,0,1
n=8 r=1060,1060.0,84.5,9,13,3797.4,14017,155,2,1
n=8 r=1060,1060.0,84.5,9,12,5338.7,21308,171,0,1
n=8 r=1060,1060.0,84.5,9,12,4211.7,15603,173,1,1
n=8 r=1060,1060.0,84.5,9,15,4260.2,15971,166,1,1
n=8 r=1060,1060.0,84.5,9,10,4224.9,15979,164,1,1
n=8 r=1060,1060.0,84.5,9,11,4392.5,16853,162,1,1
n=8 r=1060,1060.0,84.5,9,10,4693.2,17861,180,0,1
n=8 r=1060,1060.0,84.5,9,14,4480.6,16848,175,0,1
n=8 r=1060,1060.0,84.5,9,10,3389.2,11731,164,6,1
n=8 r=1060,1060.0,84.5,9,13,4460.1,17091,164,0,1
n=8 r=1060,1060.0,84.5,9,13,3776.1,13851,157,2,1
n=8 r=1060,1060.0,84.5,9,10,3926.3,14626,160,0,1
n=8 r=1060,1060.0,84.5,9,10,4140.4,15367,171,0,1
n=8 r=1060,1060.0,84.5,9,13,4650.2,17991,166,0,1
n=8 r=1060,1060.0,84.5,9,15,5630.1,22226,185,3,1
n=8 r=1060,1060.0,84.5,9,11,4061.1,15076,166,1,1
n=8 r=1060,1060.0,84.5,9,12,4244.3,16061,163,1,1
n=8 r=1060,1060.0,84.5,9,11,3831.6,13613,176,2,1
n=8 r=1060,1060.0,84.5,9,11,3837.4,13572,179,1,1
n=8 r=1060,1060.0,84.5,9,16,4423.3,16857,163,1,1
n=8 r=1060,1060.0,84.5,9,12,3405.8,11519,175,0,1
n=8 r=1060,1060.0,84.5,9,10,3683.4,13602,153,1,1
n=8 r=1060,1060.0,84.5,9,10,4005.0,14605,173,1,1
n=8 r=1060,1060.0,84.5,9,13,4355.0,16515,166,0,1
n=8 r=1060,1060.0,84.5,9,15,4272.3,15872,170,3,1
n=8 r=1060,1060.0,84.5,9,16,5170.5,20797,156,1,1
n=8 r=1060,1060.0,84.5,9,14,4244.2,16466,147,2,1
n=8 r=1060,1060.0,84.5,9,11,4239.3,15686,176,0,1
n=8 r=1060,1060.0,84.5,9,16,4149.9,15310,169,1,1
n=8 r=1060,1060.0,84.5,9,15,4371.7,16538,165,2,1
n=8 r=1060,1060.0,84.5,9,10,3728.2,13376,168,1,1
n=8 r=1060,1060.0,84.5,9,14,4168.4,15737,160,0,1
n=8 r=1060,1060.0,84.5,9,11,4437.4,16822,170,2,1
n=8 r=1060,1060.0,84.5,9,13,4115.6,15063,174,1,1
n=8 r=1060,1060.0,84.5,9,13,3694.5,13478,157,0,1
n=8 r=1060,1060.0,84.5,9,13,4337.2,16181,174,0,1
n=8 r=1060,1060.0,84.5,9,12,3729.2,13471,164,0,1
n=8 r=1060,1060.0,84.5,9,16,4687.6,17828,174,2,1
n=8 r=1060,1060.0,84.5,9,12,3895.4,14432,159,1,1
n=8 r=1060,1060.0,84.5,9,16,4767.1,18615,161,2,1
n=8 r=1060,1060.0,84.5,9,16,4603.9,17964,156,1,1
n=8 r=1060,1060.0,84.5,9,13,4356.6,16363,171,1,1
n=8 r=1060,1060.0,84.5,9,16,4944.3,19731,154,1,1
n=8 r=1060,1060.0,84.5,9,12,4198.5,15418,176,2,1
n=8 r=1060,1060.0,84.5,9,16,4657.8,17814,170,1,1
n=8 r=1060,1060.0,84.5,9,12,3784.9,13810,162,0,1
n=8 r=1060,1060.0,84.5,9,15,4539.9,17215,171,1,1
n=8 r=1060,1060.0,84.5,9,11,3936.2,14341,170,1,1
n=8 r=1060,1060.0,84.5,9,13,4839.1,18695,174,0,1
n=8 r=1060,1060.0,84.5,9,16,4404.8,16899,159,0,1
n=8 r=1060,1060.0,84.5,9,15,5284.8,20724,178,2,1
n=8 r=1060,1060.0,84.5,9,12,3946.6,14348,171,0,1
n=8 r=1060,1060.0,84.5,9,10,3706.1,13705,154,0,1
n=8 r=1060,1060.0,84.5,9,11,4245.2,15851,171,1,1
n=8 r=1060,1060.0,84.5,9,14,4408.1,16881,160,3,1
n=8 r=1060,1060.0,84.5,9,11,4121.3,15257,170,1,1
n=8 r=1060,1060.0,84.5,9,16,4826.6,18793,166,0,1
n=8 r=1060,1060.0,84.5,9,16,4530.9,17329,164,3,1
n=8 r=1060,1060.0,84.5,9,13,3891.2,14041,171,0,1
n=8 r=1060,1060.0,84.5,9,12,3958.1,14485,168,0,1
n=8 r=1060,1060.0,84.5,9,10,3828.8,13809,171,0,1
n=8 r=1060,1060.0,84.5,9,11,4554.0,17500,168,0,1
n=8 r=1060,1060.0,84.5,9,10,3491.5,12378,162,1,1
n=8 r=1060,1060.0,84.5,9,11,4249.6,16038,166,0,1
n=8 r=1060,1060.0,84.5,9,16,3879.2,14371,155,1,1
n=8 r=1060,1060.0,84.5,9,13,3897.2,14316,163,0,1
n=8 r=1060,1060.0,84.5,9,16,4228.8,15934,161,1,1
n=8 r=1060,1060.0,84.5,9,16,4577.5,17623,163,1,1
n=8 r=1060,1060.0,84.5,9,15,3976.6,14933,154,0,1
n=8 r=1060,1060.0,84.5,9,10,3953.0,14370,173,0,1
n=8 r=1060,1060.0,84.5,9,16,4308.0,16490,156,1,1
n=8 r=1060,1060.0,84.5,9,16,3861.6,13878,169,0,1
n=8 r=1060,1060.0,84.5,9,15,4999.2,19311,178,1,1
n=8 r=1060,1060.0,84.5,9,16,4535.5,17217,169,2,1
n=8 r=1060,1060.0,84.5,9,13,4387.0,16810,161,1,1
n=8 r=1060,1060.0,84.5,9,12,4008.1,14450,177,2,1
n=8 r=1060,1060.0,84.5,9,15,4286.6,16018,169,1,1
n=8 r=1060,1060.0,84.5,9,12,4206.8,15929,161,1,1
n=8 r=1060,1060.0,84.5,9,11,3790.9,13534,173,0,1
n=8 r=1060,1060.0,84.5,9,15,4422.9,17030,158,1,1
n=8 r=1060,1060.0,84.5,9,14,4327.3,16257,168,2,1
n=8 r=1060,1060.0,84.5,9,15,4037.1,14906,165,0,1
n=8 r=1060,1060.0,84.5,9,15,4077.4,15242,159,3,1
n=8 r=1060,1060.0,84.5,9,16,4695.8,18159,165,1,1
n=8 r=1060,1060.0,84.5,9,16,4561.5,17422,167,1,1
n=8 r=1060,1060.0,84.5,9,10,4480.4,16702,182,2,1
n=8 r=1060,1060.0,84.5,9,10,4073.8,15004,172,0,1
n=8 r=1060,1060.0,84.5,9,16,5252.5,21008,163,0,1
