# 问题四 模块P 配对实验逐案
p_dir,arm,k,n_src,T,dist,meas,switch,clear,fail,cert,skip
0.50,count_cert,208,13,7512.1,26611,358,332,14,1,0,0
0.50,count_cert,209,14,7435.0,26960,332,307,16,2,0,0
0.50,count_cert,210,15,6874.4,25607,284,258,15,0,0,0
0.50,count_cert,211,15,7437.0,25720,374,348,15,0,0,0
0.50,count_cert,212,13,7417.0,25670,374,348,13,0,0,0
0.50,count_cert,213,15,7403.0,26495,342,319,15,0,0,0
0.50,count_cert,214,11,7309.2,24316,403,376,11,0,0,0
0.50,count_cert,215,15,7449.7,26863,338,312,15,0,0,0
0.50,count_cert,216,12,7623.5,25928,400,378,12,0,0,0
0.50,count_cert,217,13,7062.2,23186,397,372,14,1,0,0
0.50,count_cert,218,11,7644.4,25977,403,376,12,1,0,0
0.50,count_cert,219,13,8174.4,28767,397,362,16,3,0,0
0.50,count_cert,220,15,6814.5,23613,340,317,15,0,0,0
0.50,count_cert,221,14,7913.9,28975,345,318,16,2,0,0
0.50,count_cert,222,10,7508.3,25216,407,380,10,0,0,0
0.50,count_cert,223,11,7319.8,24464,399,374,12,1,0,0
0.50,count_cert,224,10,7187.2,23756,402,376,10,0,0,0
0.50,count_cert,225,12,7397.6,25648,372,348,12,0,0,0
0.50,count_cert,226,12,7558.1,25341,409,382,13,1,0,0
0.50,count_cert,227,13,7734.9,27950,351,325,13,0,0,0
0.50,count_cert,228,10,7434.4,25387,389,362,10,0,0,0
0.50,count_cert,229,16,5676.7,20563,250,231,17,1,1,0
0.50,count_cert,230,15,8101.4,31257,300,272,16,1,0,0
0.50,count_cert,231,11,7546.7,25288,410,384,11,0,0,0
0.50,count_cert,232,15,7286.9,26175,334,307,15,0,0,0
0.50,count_cert,233,14,7091.7,24863,346,319,14,0,0,0
0.50,count_cert,234,13,7429.2,25606,377,352,15,2,0,0
0.50,count_cert,235,15,7450.6,26913,336,310,16,1,0,0
0.50,count_cert,236,14,7866.3,27147,399,372,14,0,0,0
0.50,count_cert,237,14,7341.3,25781,357,330,14,0,0,0
0.50,count_cert,238,15,7728.4,26547,394,368,17,2,0,0
0.50,count_cert,239,11,7467.8,25414,392,367,12,1,0,0
0.50,count_cert,240,11,7309.4,24407,400,373,11,0,0,0
0.50,count_cert,241,15,6734.8,23314,337,312,15,0,0,0
0.50,count_cert,242,13,7789.9,28109,355,328,13,0,0,0
0.50,count_cert,243,13,7053.7,25448,321,294,13,0,0,0
0.50,count_cert,244,15,7048.6,26028,298,272,17,2,0,0
0.50,count_cert,245,13,7389.5,26008,358,333,13,0,0,0
0.50,count_cert,246,12,7544.0,25820,390,364,14,2,0,0
0.50,count_cert,247,10,7237.9,23905,405,379,11,1,0,0
0.50,count_cert,248,15,6775.9,24490,305,278,15,0,0,0
0.50,count_cert,249,16,6806.6,25523,274,252,16,0,1,0
0.50,count_cert,250,12,7408.4,24682,406,382,12,0,0,0
0.50,count_cert,251,15,7575.4,26762,362,335,16,1,0,0
0.50,count_cert,252,11,7578.6,26353,380,353,11,0,0,0
0.50,count_cert,253,11,7775.0,26255,416,389,11,0,0,0
0.50,count_cert,254,10,7750.9,26730,396,369,12,2,0,0
0.50,count_cert,255,10,7769.8,25174,452,425,10,0,0,0
0.50,count_cert,256,15,7662.0,27670,346,323,15,0,0,0
0.50,count_cert,257,11,7531.3,25351,405,378,12,1,0,0
0.50,count_cert,258,12,7450.0,25770,376,353,13,1,0,0
0.50,count_cert,259,15,7241.5,26202,325,301,15,0,0,0
0.50,count_cert,260,10,7504.4,24777,420,393,12,2,0,0
0.50,count_cert,261,16,6896.8,27349,229,199,17,1,1,0
0.50,count_cert,262,16,8329.3,30967,341,309,30,14,1,0
0.50,count_cert,263,12,7162.3,25111,351,325,12,0,0,0
0.50,count_cert,264,10,8284.3,28527,426,399,10,0,0,0
0.50,count_cert,265,11,8355.6,29988,388,363,11,0,0,0
0.50,count_cert,266,13,8529.0,31475,368,329,13,0,0,0
0.50,count_cert,267,11,7549.3,25856,391,365,12,1,0,0
0.50,count_cert,268,16,6994.3,25867,294,271,16,0,1,0
0.50,count_cert,269,15,7179.8,25514,338,312,15,0,0,0
0.50,count_cert,270,16,6660.6,24328,289,267,17,1,1,0
0.50,count_cert,271,11,7000.9,23560,376,351,12,1,0,0
0.50,count_cert,272,11,9419.4,34312,426,366,13,2,0,0
0.50,count_cert,273,13,7707.5,26863,383,349,15,2,0,0
0.50,count_cert,274,16,5617.8,22199,185,167,18,2,1,0
0.50,count_cert,275,12,7676.6,26023,405,381,14,2,0,0
0.50,count_cert,276,12,7885.2,27531,390,369,12,0,0,0
0.50,count_cert,277,10,7307.5,24332,403,376,10,0,0,0
0.50,count_cert,278,15,8044.3,28502,382,359,15,0,0,0
0.50,count_cert,279,14,7630.1,27456,349,324,14,0,0,0
0.50,count_cert,280,15,7731.8,28079,344,318,16,1,0,0
0.50,count_cert,281,12,8202.1,29151,391,357,12,0,0,0
0.50,count_cert,282,16,6938.0,25800,286,265,17,1,1,0
0.50,count_cert,283,15,7182.7,26464,307,280,15,0,0,0
0.50,count_cert,284,14,7996.9,28654,369,342,17,3,0,0
0.50,count_cert,285,12,6815.5,23572,344,321,12,0,0,0
0.50,count_cert,286,13,6870.1,23601,352,325,13,0,0,0
0.50,count_cert,287,16,7149.8,27089,279,254,17,1,1,0
0.50,count_cert,288,11,6584.1,22455,343,317,13,2,0,0
0.50,count_cert,289,10,6615.7,21144,394,367,10,0,0,0
0.50,count_cert,290,12,6874.8,24769,314,288,13,1,0,0
0.50,count_cert,291,12,7991.0,27230,418,392,13,1,0,0
0.50,count_cert,292,15,7000.2,25851,297,270,15,0,0,0
0.50,count_cert,293,14,7196.6,25618,337,312,16,2,0,0
0.50,count_cert,294,13,7147.9,25114,347,322,14,1,0,0
0.50,count_cert,295,11,7540.5,25633,397,371,12,1,0,0
0.50,count_cert,296,10,6972.7,22198,418,393,10,0,0,0
0.50,count_cert,297,15,7312.5,25818,350,324,15,0,0,0
0.50,count_cert,298,10,7449.9,25129,399,373,12,2,0,0
0.50,count_cert,299,10,7462.9,24954,408,382,10,0,0,0
0.50,skip_ig+cert,0,11,7004.8,25434,314,287,13,2,0,27
0.50,skip_ig+cert,1,15,6682.9,24979,272,249,16,1,0,67
0.50,skip_ig+cert,2,10,7258.2,24626,384,360,11,1,0,39
0.50,skip_ig+cert,3,16,5742.2,24421,132,115,17,1,1,42
0.50,skip_ig+cert,4,15,7557.6,28148,314,280,16,1,0,37
0.50,skip_ig+cert,5,13,6828.3,24147,326,304,13,0,0,86
0.50,skip_ig+cert,6,13,6758.2,23656,331,307,13,0,0,60
0.50,skip_ig+cert,7,16,8496.7,32344,331,287,18,2,1,75
0.50,skip_ig+cert,8,15,8630.5,32997,333,291,15,0,0,34
0.50,skip_ig+cert,9,10,7287.0,25525,359,337,10,0,0,63
0.50,skip_ig+cert,10,12,7985.2,28221,384,358,13,1,0,43
0.50,skip_ig+cert,11,13,7226.9,26550,312,286,15,2,0,53
0.50,skip_ig+cert,12,13,7265.2,25646,349,323,14,1,0,67
0.50,skip_ig+cert,13,15,7315.4,27812,283,257,17,2,0,55
0.50,skip_ig+cert,14,12,7598.8,27189,354,325,14,2,0,26
0.50,skip_ig+cert,15,16,6651.1,26105,228,210,16,0,1,64
0.50,skip_ig+cert,16,14,7000.1,25300,315,289,16,2,0,73
0.50,skip_ig+cert,17,15,6748.1,25805,256,229,16,1,0,49
0.50,skip_ig+cert,18,16,8632.5,32907,335,296,16,0,1,43
0.50,skip_ig+cert,19,15,7168.0,26615,299,272,16,1,0,36
0.50,skip_ig+cert,20,15,8762.6,33978,320,289,16,1,0,21
0.50,skip_ig+cert,21,11,6886.1,23066,373,350,12,1,0,49
0.50,skip_ig+cert,22,11,7231.9,25614,346,321,12,1,0,31
0.50,skip_ig+cert,23,13,8839.7,32289,392,354,14,1,0,36
0.50,skip_ig+cert,24,12,7723.3,27036,379,352,15,3,0,30
0.50,skip_ig+cert,25,12,7324.6,25768,356,331,12,0,0,38
0.50,skip_ig+cert,26,15,7486.9,26809,346,320,15,0,0,29
0.50,skip_ig+cert,27,16,6277.7,24519,219,199,16,0,1,32
0.50,skip_ig+cert,28,14,7557.9,28950,287,263,14,0,0,37
0.50,skip_ig+cert,29,13,7188.2,27241,282,259,15,2,0,44
0.50,skip_ig+cert,30,14,7212.5,26643,306,281,15,1,0,83
0.50,skip_ig+cert,31,15,7162.8,26649,296,275,16,1,0,93
0.50,skip_ig+cert,32,16,7540.8,29314,271,240,17,1,1,41
0.50,skip_ig+cert,33,10,6794.1,23350,350,324,10,0,0,29
0.50,skip_ig+cert,34,13,7828.8,29189,325,295,15,2,0,20
0.50,skip_ig+cert,35,15,7299.6,27178,302,276,16,1,0,52
0.50,skip_ig+cert,36,15,6942.1,25845,287,263,15,0,0,46
0.50,skip_ig+cert,37,15,7868.2,30781,277,252,15,0,0,58
0.50,skip_ig+cert,38,13,8058.7,29318,360,327,14,1,0,59
0.50,skip_ig+cert,39,15,7244.6,28013,265,239,16,1,0,86
0.50,skip_ig+cert,40,11,7507.1,26850,351,324,12,1,0,42
0.50,skip_ig+cert,41,11,6859.9,23820,344,321,11,0,0,16
0.50,skip_ig+cert,42,16,6892.3,26206,266,241,16,0,1,41
0.50,skip_ig+cert,43,10,7559.3,26392,375,350,12,2,0,30
0.50,skip_ig+cert,44,13,7424.4,28322,285,267,14,1,0,91
0.50,skip_ig+cert,45,12,6917.5,25168,308,281,13,1,0,57
0.50,skip_ig+cert,46,11,7687.6,25858,414,388,12,1,0,27
0.50,skip_ig+cert,47,13,7025.7,26529,280,252,14,1,0,77
0.50,skip_ig+cert,48,14,6648.9,24640,279,256,14,0,0,98
0.50,skip_ig+cert,49,13,7226.5,26683,308,285,13,0,0,61
0.50,skip_ig+cert,50,13,6974.0,25705,298,275,14,1,0,114
0.50,skip_ig+cert,51,16,6956.7,26313,273,249,16,0,1,60
0.50,skip_ig+cert,52,10,8115.7,29673,359,333,11,1,0,54
0.50,skip_ig+cert,53,15,7913.9,28920,346,319,17,2,0,32
0.50,skip_ig+cert,54,12,6715.2,24426,299,275,12,0,0,32
0.50,skip_ig+cert,55,15,6833.8,25644,275,252,16,1,0,76
0.50,skip_ig+cert,56,12,6948.4,24922,321,299,12,0,0,73
0.50,skip_ig+cert,57,16,6906.9,27075,239,211,18,2,1,44
0.50,skip_ig+cert,58,11,7678.3,27627,354,325,12,1,0,22
0.50,skip_ig+cert,59,16,7799.7,29353,313,281,17,1,1,46
0.50,skip_ig+cert,60,13,7132.8,25729,324,302,13,0,0,57
0.50,skip_ig+cert,61,15,7479.9,28490,288,264,16,1,0,64
0.50,skip_ig+cert,62,12,7427.0,26170,359,332,14,2,0,13
0.50,skip_ig+cert,63,13,6943.0,24885,321,296,13,0,0,59
0.50,skip_ig+cert,64,10,8647.5,31328,392,369,11,1,0,31
0.50,skip_ig+cert,65,10,7319.3,26166,343,318,11,1,0,15
0.50,skip_ig+cert,66,11,7154.8,24804,361,334,11,0,0,36
0.50,skip_ig+cert,67,13,6959.7,26369,274,248,14,1,0,39
0.50,skip_ig+cert,68,10,7574.6,26823,363,339,12,2,0,21
0.50,skip_ig+cert,69,12,7497.6,26518,359,333,14,2,0,6
0.50,skip_ig+cert,70,16,6620.7,25674,238,216,16,0,1,45
0.50,skip_ig+cert,71,12,6994.1,24426,345,321,13,1,0,60
0.50,skip_ig+cert,72,12,6960.8,24479,338,315,12,0,0,53
0.50,skip_ig+cert,73,16,6182.1,23466,238,219,16,0,1,78
0.50,skip_ig+cert,74,10,6771.6,23168,352,328,10,0,0,22
0.50,skip_ig+cert,75,15,7412.9,28274,286,253,15,0,0,33
0.50,skip_ig+cert,76,12,8750.8,32849,358,331,12,0,0,74
0.50,skip_ig+cert,77,12,7312.7,26649,325,298,12,0,0,72
0.50,skip_ig+cert,78,14,7163.2,25581,334,307,14,0,0,33
0.50,skip_ig+cert,79,13,7104.6,26978,278,254,13,0,0,57
0.50,skip_ig+cert,80,13,7583.4,27587,337,313,14,1,0,38
0.50,skip_ig+cert,81,13,6981.5,24363,345,319,13,0,0,7
0.50,skip_ig+cert,82,10,6758.7,23149,351,324,10,0,0,50
0.50,skip_ig+cert,83,13,7037.2,25211,326,300,13,0,0,44
0.50,skip_ig+cert,84,10,7153.9,25429,340,315,11,1,0,43
0.50,skip_ig+cert,85,16,6669.4,25747,244,220,16,0,1,94
0.50,skip_ig+cert,86,10,7496.9,26629,358,331,10,0,0,45
0.50,skip_ig+cert,87,15,7514.2,27666,323,288,16,1,0,47
0.50,skip_ig+cert,88,10,7018.1,24366,353,327,11,1,0,54
0.50,skip_ig+cert,89,13,7188.8,25969,325,302,14,1,0,22
0.50,skip_ig+cert,90,13,7082.6,25698,316,292,15,2,0,44
0.50,skip_ig+cert,91,11,7117.8,24934,350,326,11,0,0,47
0.50,skip_ig+cert,92,11,7337.8,25794,358,331,12,1,0,27
0.50,skip_ig+cert,93,14,6856.5,25937,271,244,14,0,0,65
0.50,skip_ig+cert,94,10,7291.4,24897,381,357,10,0,0,45
0.50,skip_ig+cert,95,13,7358.0,27040,318,292,14,1,0,30
0.50,skip_ig+cert,96,16,5935.2,23731,188,166,17,1,1,62
0.50,skip_ig+cert,97,13,6978.8,25154,317,295,14,1,0,48
0.50,skip_ig+cert,98,13,7297.0,25570,357,330,14,1,0,18
0.50,skip_ig+cert,99,11,7067.3,24636,352,325,11,0,0,42
0.50,skip_ig+cert,100,13,6272.6,23063,270,245,13,0,0,24
0.50,skip_ig+cert,101,14,6531.5,24177,275,251,14,0,0,66
0.50,skip_ig+cert,102,11,6948.7,24479,337,310,12,1,0,45
0.50,skip_ig+cert,103,10,7842.3,27031,398,348,26,16,0,64
0.50,skip_ig+cert,104,11,6547.4,22202,346,322,11,0,0,41
0.50,skip_ig+cert,105,12,7371.5,25878,360,336,12,0,0,53
0.50,skip_ig+cert,106,15,6707.9,24734,285,261,15,0,0,51
0.50,skip_ig+cert,107,16,6515.4,23867,281,257,16,0,1,41
0.50,skip_ig+cert,108,15,6933.6,25498,297,274,15,0,0,48
0.50,skip_ig+cert,109,10,6869.7,23464,359,332,10,0,0,49
0.50,skip_ig+cert,110,14,7436.6,26853,337,311,14,0,0,50
0.50,skip_ig+cert,111,10,7271.5,25442,360,333,10,0,0,55
0.50,skip_ig+cert,112,14,6650.3,24212,294,268,14,0,0,61
0.50,skip_ig+cert,113,11,7012.2,23296,387,360,12,1,0,26
0.50,skip_ig+cert,114,10,6998.3,23801,369,343,10,0,0,0
0.50,skip_ig+cert,115,13,6884.4,25002,307,281,14,1,0,35
0.50,skip_ig+cert,116,16,7542.8,28459,299,276,16,0,1,19
0.50,skip_ig+cert,117,12,6638.1,22850,339,313,12,0,0,61
0.50,skip_ig+cert,118,13,7344.5,26453,335,308,15,2,0,30
0.50,skip_ig+cert,119,11,7232.2,25551,349,322,11,0,0,3
0.50,skip_ig+cert,120,15,7118.9,27060,276,252,15,0,0,40
0.50,skip_ig+cert,121,10,7888.3,28141,371,346,13,3,0,26
0.50,skip_ig+cert,122,11,7209.1,25195,356,335,11,0,0,67
0.50,skip_ig+cert,123,10,6892.3,24081,342,316,10,0,0,97
0.50,skip_ig+cert,124,11,8475.5,29897,413,373,12,1,0,52
0.50,skip_ig+cert,125,14,7444.0,26550,348,324,14,0,0,26
0.50,skip_ig+cert,126,14,7362.8,27399,305,282,16,2,0,60
0.50,skip_ig+cert,127,15,7892.6,28783,349,310,17,2,0,65
0.50,skip_ig+cert,128,13,7797.8,28329,349,322,13,0,0,41
0.50,skip_ig+cert,129,16,7547.2,29851,255,222,16,0,1,49
0.50,skip_ig+cert,130,13,6973.1,25426,308,283,13,0,0,110
0.50,skip_ig+cert,131,15,8228.5,31517,313,285,15,0,0,58
0.50,skip_ig+cert,132,14,6992.9,25324,314,288,14,0,0,30
0.50,skip_ig+cert,133,15,7400.6,29258,249,226,16,1,0,70
0.50,skip_ig+cert,134,13,6988.0,26190,285,260,13,0,0,38
0.50,skip_ig+cert,135,15,6739.5,25733,257,230,16,1,0,62
0.50,skip_ig+cert,136,12,6662.0,23360,326,300,12,0,0,49
0.50,skip_ig+cert,137,12,8812.3,31881,401,368,13,1,0,55
0.50,skip_ig+cert,138,12,6715.7,24253,305,280,12,0,0,98
0.50,skip_ig+cert,139,15,7593.9,28129,319,295,16,1,0,22
0.50,skip_ig+cert,140,12,7597.3,27232,352,331,12,0,0,35
0.50,skip_ig+cert,141,13,7132.7,25968,316,294,13,0,0,63
0.50,skip_ig+cert,142,11,7219.7,25903,335,309,11,0,0,44
0.50,skip_ig+cert,143,14,6560.1,24800,259,235,14,0,0,70
0.50,skip_ig+cert,144,13,7130.7,25193,342,317,13,0,0,27
0.50,skip_ig+cert,145,13,6749.7,24679,296,269,13,0,0,59
0.50,skip_ig+cert,146,14,7641.7,28404,319,293,15,1,0,52
0.50,skip_ig+cert,147,11,9198.2,33256,421,384,12,1,0,12
0.50,skip_ig+cert,148,15,7376.9,27149,316,292,15,0,0,25
0.50,skip_ig+cert,149,13,6868.3,25041,303,280,13,0,0,54
0.50,skip_ig+cert,150,10,7757.8,26034,421,396,10,0,0,37
0.50,skip_ig+cert,151,15,7091.5,26878,277,250,17,2,0,43
0.50,skip_ig+cert,152,11,7521.0,27070,346,319,12,1,0,68
0.50,skip_ig+cert,153,14,6409.8,23424,280,255,14,0,0,32
0.50,skip_ig+cert,154,15,6525.2,24156,274,249,15,0,0,30
0.50,skip_ig+cert,155,15,7262.3,27276,292,272,15,0,0,62
0.50,skip_ig+cert,156,16,5743.7,20558,262,242,16,0,1,60
0.50,skip_ig+cert,157,13,6801.0,23640,339,313,13,0,0,17
0.50,skip_ig+cert,158,10,7173.0,24725,367,343,10,0,0,45
0.50,skip_ig+cert,159,16,6324.5,23658,255,235,17,1,1,37
0.50,skip_ig+cert,160,16,7183.3,26521,304,279,16,0,1,70
0.50,skip_ig+cert,161,11,7486.9,25309,399,372,12,1,0,7
0.50,skip_ig+cert,162,16,6998.1,25856,294,274,17,1,1,40
0.50,skip_ig+cert,163,10,7228.7,24519,383,360,10,0,0,61
0.50,skip_ig+cert,164,11,7110.6,25468,331,307,11,0,0,29
0.50,skip_ig+cert,165,11,7494.9,25695,387,363,12,1,0,45
0.50,skip_ig+cert,166,16,6763.5,25588,264,243,17,1,1,40
0.50,skip_ig+cert,167,10,6882.1,23070,374,348,10,0,0,47
0.50,skip_ig+cert,168,16,6584.0,26190,214,193,17,1,1,81
0.50,skip_ig+cert,169,14,7378.3,27371,310,284,14,0,0,88
0.50,skip_ig+cert,170,11,6973.2,23891,361,335,11,0,0,54
0.50,skip_ig+cert,171,14,7009.8,25789,301,274,15,1,0,18
0.50,skip_ig+cert,172,12,7026.0,25580,312,290,12,0,0,38
0.50,skip_ig+cert,173,13,7835.2,28486,350,323,13,0,0,49
0.50,skip_ig+cert,174,15,7047.1,26041,298,274,15,0,0,22
0.50,skip_ig+cert,175,11,7042.2,25351,324,297,11,0,0,74
0.50,skip_ig+cert,176,13,7354.4,26887,323,297,13,0,0,46
0.50,skip_ig+cert,177,14,7321.5,26258,338,307,15,1,0,62
0.50,skip_ig+cert,178,16,6786.8,26309,244,222,17,1,1,89
0.50,skip_ig+cert,179,13,7917.5,27742,388,364,13,0,0,38
0.50,skip_ig+cert,180,10,7312.9,24414,401,375,10,0,0,59
0.50,skip_ig+cert,181,15,6969.6,25548,302,275,15,0,0,33
0.50,skip_ig+cert,182,16,6699.7,25678,251,226,17,1,1,73
0.50,skip_ig+cert,183,14,7818.3,29316,318,292,15,1,0,35
0.50,skip_ig+cert,184,16,6553.9,25275,239,221,17,1,1,32
0.50,skip_ig+cert,185,10,7330.9,25279,375,350,10,0,0,30
0.50,skip_ig+cert,186,14,8204.3,30896,331,291,17,3,0,48
0.50,skip_ig+cert,187,16,6569.4,24422,271,250,16,0,1,50
0.50,skip_ig+cert,188,14,7258.4,26652,313,290,15,1,0,63
0.50,skip_ig+cert,189,10,7273.3,24981,375,352,10,0,0,32
0.50,skip_ig+cert,190,10,7083.2,23331,399,372,10,0,0,23
0.50,skip_ig+cert,191,11,6967.3,24217,349,324,11,0,0,49
0.50,skip_ig+cert,192,12,6945.4,25072,316,291,12,0,0,22
0.50,skip_ig+cert,193,16,6344.3,23442,266,246,16,0,1,42
0.50,skip_ig+cert,194,10,6817.3,23652,343,319,11,1,0,38
0.50,skip_ig+cert,195,11,6867.5,22728,382,357,11,0,0,54
0.50,skip_ig+cert,196,10,7620.7,26523,383,348,11,1,0,35
0.50,skip_ig+cert,197,14,7100.7,26489,293,268,14,0,0,108
0.50,skip_ig+cert,198,10,6621.6,22943,335,308,10,0,0,28
0.50,skip_ig+cert,199,11,7250.1,25456,355,329,11,0,0,20
0.50,skip_ig+cert,200,12,7303.5,26718,320,300,12,0,0,64
0.50,skip_ig+cert,201,10,7569.4,26752,365,341,11,1,0,35
0.50,skip_ig+cert,202,12,7024.2,25166,326,301,12,0,0,17
0.50,skip_ig+cert,203,12,6865.5,25143,300,274,13,1,0,37
0.50,skip_ig+cert,204,11,7062.6,24868,343,319,11,0,0,32
0.50,skip_ig+cert,205,15,7092.2,26576,287,264,16,1,0,63
0.50,skip_ig+cert,206,11,7752.4,27437,373,345,11,0,0,49
0.50,skip_ig+cert,207,15,6661.6,24988,269,244,15,0,0,32
0.50,skip_ig+cert,208,13,7350.1,26611,331,305,14,1,0,27
0.50,skip_ig+cert,209,14,7094.0,26960,275,251,16,2,0,57
0.50,skip_ig+cert,210,15,6691.4,25607,253,230,15,0,0,31
0.50,skip_ig+cert,211,15,6974.0,25720,296,275,15,0,0,78
0.50,skip_ig+cert,212,13,7093.0,25670,320,294,13,0,0,54
0.50,skip_ig+cert,213,15,7065.0,26495,285,266,15,0,0,57
0.50,skip_ig+cert,214,11,7231.2,24316,390,363,11,0,0,13
0.50,skip_ig+cert,215,15,7129.7,26863,284,262,15,0,0,54
0.50,skip_ig+cert,216,12,7158.5,25928,322,303,12,0,0,78
0.50,skip_ig+cert,217,13,6607.2,23186,321,297,14,1,0,76
0.50,skip_ig+cert,218,11,7321.4,25977,349,323,12,1,0,54
0.50,skip_ig+cert,219,13,7940.4,28767,358,323,16,3,0,39
0.50,skip_ig+cert,220,15,6341.5,23613,261,239,15,0,0,79
0.50,skip_ig+cert,221,14,7751.9,28975,318,291,16,2,0,27
0.50,skip_ig+cert,222,10,7190.3,25216,354,327,10,0,0,53
0.50,skip_ig+cert,223,11,7051.8,24464,354,331,12,1,0,45
0.50,skip_ig+cert,224,10,6919.2,23756,357,333,10,0,0,45
0.50,skip_ig+cert,225,12,7145.6,25648,330,306,12,0,0,42
0.50,skip_ig+cert,226,12,7198.1,25341,349,322,13,1,0,60
0.50,skip_ig+cert,227,13,7448.9,27950,303,279,13,0,0,48
0.50,skip_ig+cert,228,10,7302.4,25387,367,340,10,0,0,22
0.50,skip_ig+cert,229,16,5478.7,20563,217,198,17,1,1,33
0.50,skip_ig+cert,230,15,8030.4,31257,288,261,16,1,0,12
0.50,skip_ig+cert,231,11,7360.7,25288,379,353,11,0,0,31
0.50,skip_ig+cert,232,15,6925.9,26175,273,251,15,0,0,61
0.50,skip_ig+cert,233,14,6688.7,24863,278,256,14,0,0,68
0.50,skip_ig+cert,234,13,7036.2,25606,311,289,15,2,0,66
0.50,skip_ig+cert,235,15,7290.6,26913,309,285,16,1,0,27
0.50,skip_ig+cert,236,14,7230.3,27147,292,271,14,0,0,107
0.50,skip_ig+cert,237,14,7008.3,25781,301,277,14,0,0,56
0.50,skip_ig+cert,238,15,7125.4,26547,293,270,17,2,0,101
0.50,skip_ig+cert,239,11,7083.8,25414,328,303,12,1,0,64
0.50,skip_ig+cert,240,11,7039.4,24407,355,328,11,0,0,45
0.50,skip_ig+cert,241,15,6290.8,23314,262,243,15,0,0,75
0.50,skip_ig+cert,242,13,7495.9,28109,306,279,13,0,0,49
0.50,skip_ig+cert,243,13,6885.7,25448,293,266,13,0,0,28
0.50,skip_ig+cert,244,15,6960.9,26039,283,257,17,2,0,16
0.50,skip_ig+cert,245,13,7197.5,26008,326,301,13,0,0,32
0.50,skip_ig+cert,246,12,7402.0,25820,366,342,14,2,0,24
0.50,skip_ig+cert,247,10,7045.9,23905,373,347,11,1,0,32
0.50,skip_ig+cert,248,15,6427.9,24490,247,220,15,0,0,58
0.50,skip_ig+cert,249,16,6524.6,25523,227,205,16,0,1,47
0.50,skip_ig+cert,250,12,7105.4,24682,355,334,12,0,0,51
0.50,skip_ig+cert,251,15,7138.4,26762,289,263,16,1,0,73
0.50,skip_ig+cert,252,11,7254.6,26353,326,299,11,0,0,54
0.50,skip_ig+cert,253,11,7415.0,26255,356,329,11,0,0,60
0.50,skip_ig+cert,254,10,7672.9,26730,383,356,12,2,0,13
0.50,skip_ig+cert,255,10,7319.8,25174,377,350,10,0,0,75
0.50,skip_ig+cert,256,15,7231.0,27670,274,252,15,0,0,72
0.50,skip_ig+cert,257,11,7227.3,25351,354,329,12,1,0,51
0.50,skip_ig+cert,258,12,7118.0,25770,320,301,13,1,0,56
0.50,skip_ig+cert,259,15,7019.5,26202,288,264,15,0,0,37
0.50,skip_ig+cert,260,10,7186.4,24777,367,340,12,2,0,53
0.50,skip_ig+cert,261,16,5827.7,23698,171,150,17,1,1,58
0.50,skip_ig+cert,262,16,8090.3,30967,301,270,30,14,1,40
0.50,skip_ig+cert,263,12,6892.3,25111,306,280,12,0,0,45
0.50,skip_ig+cert,264,10,8087.3,28527,393,367,10,0,0,33
0.50,skip_ig+cert,265,11,8254.6,29988,371,347,11,0,0,17
0.50,skip_ig+cert,266,13,8355.0,31475,339,300,13,0,0,29
0.50,skip_ig+cert,267,11,7167.3,25856,327,303,12,1,0,64
0.50,skip_ig+cert,268,16,6510.0,24850,247,225,16,0,1,47
0.50,skip_ig+cert,269,15,6855.8,25514,284,258,15,0,0,54
0.50,skip_ig+cert,270,16,6048.6,24328,186,170,17,1,1,103
0.50,skip_ig+cert,271,11,6684.9,23560,323,300,12,1,0,53
0.50,skip_ig+cert,272,11,9247.4,34312,397,339,13,2,0,29
0.50,skip_ig+cert,273,13,7389.5,26863,330,296,15,2,0,53
0.50,skip_ig+cert,274,16,5433.8,22199,154,138,18,2,1,31
0.50,skip_ig+cert,275,12,7364.6,26023,353,329,14,2,0,52
0.50,skip_ig+cert,276,12,7741.2,27531,366,345,12,0,0,24
0.50,skip_ig+cert,277,10,7175.5,24332,381,354,10,0,0,22
0.50,skip_ig+cert,278,15,7936.3,28502,364,341,15,0,0,18
0.50,skip_ig+cert,279,14,7312.1,27456,296,271,14,0,0,53
0.50,skip_ig+cert,280,15,7575.8,28079,318,292,16,1,0,26
0.50,skip_ig+cert,281,12,7898.1,29151,340,308,12,0,0,51
0.50,skip_ig+cert,282,16,6489.0,25800,211,191,17,1,1,75
0.50,skip_ig+cert,283,15,6768.7,26464,238,211,15,0,0,69
0.50,skip_ig+cert,284,14,7589.9,28654,301,275,17,3,0,68
0.50,skip_ig+cert,285,12,6703.5,23572,325,304,12,0,0,19
0.50,skip_ig+cert,286,13,6546.1,23601,298,271,13,0,0,54
0.50,skip_ig+cert,287,16,6322.4,24417,229,211,17,1,1,50
0.50,skip_ig+cert,288,11,6544.1,22455,336,312,13,2,0,7
0.50,skip_ig+cert,289,10,6351.7,21144,350,323,10,0,0,44
0.50,skip_ig+cert,290,12,6707.8,24769,286,261,13,1,0,28
0.50,skip_ig+cert,291,12,7655.0,27230,362,336,13,1,0,56
0.50,skip_ig+cert,292,15,6712.2,25851,249,222,15,0,0,48
0.50,skip_ig+cert,293,14,7100.6,25618,321,296,16,2,0,16
